Level,Provinces Name,Provinces Code,Time,Time Code,Household Access to Safe Water (in % of total household),Household Access to safe Sanitation (in % of total Household)
"DKI Jakarta, Prop.","Adm. Kepulauan Seribu, Kab.",ID.JK.KS,2020,YR2020,96.68009949,89.89524841
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2011,YR2011,50.66978,24.63146
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2012,YR2012,54.5,28.57
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2013,YR2013,53.67683792,26.97819519
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2014,YR2014,53.18761444,31.50899506
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2015,YR2015,61.76917648,35.93537521
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2016,YR2016,65.82686615,39.65385056
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2017,YR2017,67.43829346,33.16744614
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2018,YR2018,69.99491119,37.21741486
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2019,YR2019,75.64892578,50.52582169
"Gorontalo, Prop.","Boalemo, Kab.",ID.GO.BO,2020,YR2020,82.49674988,52.6237793
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2011,YR2011,41.12356,27.61302
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2012,YR2012,33.58,34.63
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2013,YR2013,35.36476135,34.2857933
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2014,YR2014,48.45907974,35.2919426
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2015,YR2015,55.58733368,44.66192627
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2016,YR2016,69.03987122,46.23361969
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2017,YR2017,80.69834137,44.31700134
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2018,YR2018,77.63384247,55.33791351
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2019,YR2019,75.97089386,59.68083572
"Gorontalo, Prop.","Bone Bolango, Kab.",ID.GO.BB,2020,YR2020,81.63245392,61.07056808
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2011,YR2011,42.32314,15.56014
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2012,YR2012,45.49,20.81
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2013,YR2013,55.9911499,21.97628975
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2014,YR2014,57.4081192,25.19073105
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2015,YR2015,68.49552155,24.46764183
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2016,YR2016,65.41895294,25.53423309
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2017,YR2017,72.49645233,36.21986008
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2018,YR2018,74.56357574,49.21528244
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2019,YR2019,77.3496933,62.44258881
"Gorontalo, Prop.","Gorontalo Utara, Kab.",ID.GO.GU,2020,YR2020,80.91674042,67.18631744
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2011,YR2011,40.62399,31.80977
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2012,YR2012,47.25,29.06
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2013,YR2013,49.09309006,30.56667137
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2014,YR2014,57.97138214,38.2174263
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2015,YR2015,61.77648163,39.82195663
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2016,YR2016,62.80242157,44.40006638
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2017,YR2017,64.90530396,43.39950562
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2018,YR2018,71.35529327,52.92156982
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2019,YR2019,77.33441162,49.31194305
"Gorontalo, Prop.","Gorontalo, Kab.",ID.GO.GM,2020,YR2020,79.00909424,65.13581085
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2011,YR2011,59.5898,29.04004
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2012,YR2012,61.83,32.16
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2013,YR2013,69.30778503,38.10418701
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2014,YR2014,71.8599472,38.51563644
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2015,YR2015,74.65274811,38.38145828
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2016,YR2016,84.1974411,37.89796448
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2017,YR2017,88.64496613,49.27135849
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2018,YR2018,91.85743713,49.00447083
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2019,YR2019,91.56803894,59.76675034
"Gorontalo, Prop.","Pohuwato, Kab.",ID.GO.PO,2020,YR2020,92.93524933,55.04748917
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2011,YR2011,51.29115,61.65274
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2012,YR2012,64.63,66.43
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2013,YR2013,61.89609146,69.84536743
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2014,YR2014,56.91784668,77.62329102
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2015,YR2015,51.06012726,74.09234619
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2016,YR2016,42.35826111,74.12282562
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2017,YR2017,45.10307312,79.12988281
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2018,YR2018,53.0985527,79.37574768
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2019,YR2019,57.96873474,82.36361694
"Jambi, Prop.","Batang Hari, Kab.",ID.JA.BA,2020,YR2020,61.17544937,88.30027771
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2011,YR2011,60.42629,61.21801
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2012,YR2012,68.96,68.1
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2013,YR2013,65.40045929,67.8503418
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2014,YR2014,63.58815384,65.71668243
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2015,YR2015,54.16081619,66.88442993
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2016,YR2016,62.38071442,70.63150024
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2017,YR2017,71.6734314,74.06047821
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2018,YR2018,63.72422028,72.65207672
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2019,YR2019,71.19476318,78.10656738
"Jambi, Prop.","Bungo, Kab.",ID.JA.BT,2020,YR2020,57.94848251,75.53044128
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2011,YR2011,61.29067,41.59529
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2012,YR2012,58.96,48.97
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2013,YR2013,61.38365173,49.51778412
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2014,YR2014,59.76301575,54.17791748
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2015,YR2015,63.73241425,59.91034698
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2016,YR2016,63.78090286,63.40127563
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2017,YR2017,64.50351715,63.09565735
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2018,YR2018,72.14279938,61.96352768
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2019,YR2019,66.22839355,77.52318573
"Jambi, Prop.","Kerinci, Kab.",ID.JA.KE,2020,YR2020,71.69910431,67.43224335
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2011,YR2011,44.95087,61.63986
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2012,YR2012,46.11,68.84
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2013,YR2013,38.06873703,65.59751892
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2014,YR2014,44.7549324,58.77515793
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2015,YR2015,43.85558701,70.71888733
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2016,YR2016,40.70645523,73.29818726
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2017,YR2017,44.72782516,76.0888443
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2018,YR2018,48.45508194,75.46993256
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2019,YR2019,46.06311798,78.30857849
"Jambi, Prop.","Merangin, Kab.",ID.JA.SB,2020,YR2020,56.7687912,76.65790558
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2011,YR2011,61.75165,73.43736
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2012,YR2012,71.45,76.66
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2013,YR2013,72.69394684,84.64601135
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2014,YR2014,67.11198425,79.16122437
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2015,YR2015,67.39138794,85.86187744
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2016,YR2016,70.81842804,87.70143127
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2017,YR2017,62.36205292,89.92058563
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2018,YR2018,63.75767517,88.84706116
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2019,YR2019,70.29951477,89.71878815
"Jambi, Prop.","Muaro Jambi, Kab.",ID.JA.MJ,2020,YR2020,68.31643677,88.29837799
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2011,YR2011,36.03328,60.09865
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2012,YR2012,39.95,61.66
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2013,YR2013,41.78835297,67.37154388
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2014,YR2014,43.53598022,67.78533173
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2015,YR2015,50.8435173,73.05815887
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2016,YR2016,45.89504242,77.28927612
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2017,YR2017,62.81268692,74.62882233
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2018,YR2018,50.36843872,74.97631073
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2019,YR2019,53.83679962,76.12416077
"Jambi, Prop.","Sarolangun, Kab.",ID.JA.SA,2020,YR2020,56.10464096,80.92298889
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2011,YR2011,18.54827,66.65292
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2012,YR2012,19.99,68.54
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2013,YR2013,25.63630867,73.74536896
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2014,YR2014,28.60416985,69.11581421
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2015,YR2015,33.01430511,76.06567383
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2016,YR2016,40.95795441,81.54517365
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2017,YR2017,43.52427292,82.24557495
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2018,YR2018,38.81686783,78.18029785
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2019,YR2019,40.6669426,83.61962128
"Jambi, Prop.","Tanjung Jabung Barat, Kab.",ID.JA.TJ,2020,YR2020,43.97187042,86.94387054
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2011,YR2011,6.500876,80.36783
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2012,YR2012,9.01,76.77
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2013,YR2013,12.8021822,82.65074158
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2014,YR2014,19.92628479,79.72285461
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2015,YR2015,15.43335915,87.93916321
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2016,YR2016,16.83729935,86.17702484
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2017,YR2017,20.31198502,80.56873322
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2018,YR2018,25.73912048,89.9022522
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2019,YR2019,32.78207016,87.69033813
"Jambi, Prop.","Tanjung Jabung Timur, Kab.",ID.JA.TT,2020,YR2020,34.46188736,94.10694122
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2011,YR2011,60.17523,65.48387
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2012,YR2012,50.26,64.98
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2013,YR2013,45.39664841,77.12123108
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2014,YR2014,41.58357239,75.33827972
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2015,YR2015,53.27311325,77.51328278
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2016,YR2016,58.41047287,73.67858887
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2017,YR2017,56.53923035,77.11441803
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2018,YR2018,61.91446304,82.75121307
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2019,YR2019,57.33594894,79.07526398
"Jambi, Prop.","Tebo, Kab.",ID.JA.TE,2020,YR2020,56.02671051,86.68162537
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2011,YR2011,47.23309,68.93203
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2012,YR2012,46.44,66.61
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2013,YR2013,48.39363861,77.20671082
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2014,YR2014,51.12400818,76.97962952
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2015,YR2015,51.36419678,81.53997803
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2016,YR2016,57.57403946,74.0100708
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2017,YR2017,59.76334763,82.6492691
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2018,YR2018,68.52632141,81.4329834
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2019,YR2019,73.42860413,85.6787796
"Jawa Barat, Prop.","Bandung Barat, Kab.",ID.JR.BB,2020,YR2020,70.30114746,88.26715088
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2011,YR2011,62.87271,66.03062
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2012,YR2012,66.38,63.78
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2013,YR2013,71.06784821,67.43958282
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2014,YR2014,72.49480438,70.04599762
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2015,YR2015,78.38452148,75.20600891
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2016,YR2016,77.68167877,75.36715698
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2017,YR2017,81.11607361,75.74094391
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2018,YR2018,81.4604187,78.01464844
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2019,YR2019,82.41451263,81.1656723
"Jawa Barat, Prop.","Bandung, Kab.",ID.JR.BD,2020,YR2020,84.31056976,82.97464752
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2011,YR2011,80.41317,75.20287
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2012,YR2012,84.34,73.99
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2013,YR2013,87.10402679,80.2298584
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2014,YR2014,88.840271,79.74050903
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2015,YR2015,90.15704346,81.72718048
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2016,YR2016,91.20426178,87.98709869
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2017,YR2017,91.56370544,88.34777069
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2018,YR2018,90.26763153,89.41310883
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2019,YR2019,88.93898773,89.81274414
"Jawa Barat, Prop.","Bekasi, Kab.",ID.JR.BS,2020,YR2020,94.95793915,91.04930878
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2011,YR2011,51.11442,63.84853
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2012,YR2012,55.25,69.98
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2013,YR2013,52.32000351,70.07698059
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2014,YR2014,56.50694275,72.25109863
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2015,YR2015,66.63779449,74.2999115
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2016,YR2016,58.19352722,80.75951385
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2017,YR2017,65.11477661,84.57866669
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2018,YR2018,63.39064789,82.38703918
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2019,YR2019,60.12270355,80.68415833
"Jawa Barat, Prop.","Bogor, Kab.",ID.JR.BR,2020,YR2020,66.6071701,83.56322479
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2011,YR2011,56.11143,67.20902
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2012,YR2012,49.76,67.46
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2013,YR2013,48.32165909,69.90341187
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2014,YR2014,52.2010994,72.07286072
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2015,YR2015,56.01522446,72.80080414
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2016,YR2016,55.10633469,76.24003601
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2017,YR2017,50.82997131,76.26930237
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2018,YR2018,60.87999344,80.64884186
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2019,YR2019,58.11972046,81.80643463
"Jawa Barat, Prop.","Ciamis, Kab.",ID.JR.CS,2020,YR2020,64.94089508,87.04979706
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2011,YR2011,38.88693,57.31958
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2012,YR2012,33.71,55.49
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2013,YR2013,41.00587082,62.73192215
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2014,YR2014,35.95816422,62.60680389
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2015,YR2015,45.64215469,67.75287628
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2016,YR2016,50.24739456,68.57236481
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2017,YR2017,43.97128677,72.3370285
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2018,YR2018,53.9601326,72.08386993
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2019,YR2019,53.01587677,70.03782654
"Jawa Barat, Prop.","Cianjur, Kab.",ID.JR.CJ,2020,YR2020,59.43820572,78.71376038
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2011,YR2011,55.13391,56.15759
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2012,YR2012,61.27,53.98
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2013,YR2013,63.21827698,59.90858841
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2014,YR2014,64.01507568,56.77788162
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2015,YR2015,63.33531189,62.22503281
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2016,YR2016,68.67590332,69.35951233
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2017,YR2017,69.85532379,62.89395142
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2018,YR2018,77.01822662,66.36739349
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2019,YR2019,75.21871948,75.00726318
"Jawa Barat, Prop.","Cirebon, Kab.",ID.JR.CR,2020,YR2020,74.06047821,70.41518402
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2011,YR2011,44.34414,50.56782
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2012,YR2012,38.87,53.16
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2013,YR2013,50.27713013,52.99925232
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2014,YR2014,54.95074844,56.56910706
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2015,YR2015,55.82580566,63.46832657
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2016,YR2016,53.13751602,66.44333649
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2017,YR2017,52.89382935,65.71846008
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2018,YR2018,57.28660965,71.40733337
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2019,YR2019,50.67140961,73.30117035
"Jawa Barat, Prop.","Garut, Kab.",ID.JR.GA,2020,YR2020,52.72327042,72.19034576
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2011,YR2011,74.602,66.70575
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2012,YR2012,73.03,61.76
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2013,YR2013,81.66970825,74.2798996
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2014,YR2014,78.94298553,69.9122467
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2015,YR2015,84.97659302,70.87657928
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2016,YR2016,82.59975433,78.64021301
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2017,YR2017,88.61061096,72.67253876
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2018,YR2018,86.88243866,74.83953857
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2019,YR2019,86.586586,76.84300232
"Jawa Barat, Prop.","Indramayu, Kab.",ID.JR.IN,2020,YR2020,92.01134491,77.95349121
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2011,YR2011,64.78002,58.89655
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2012,YR2012,65.49,61.41
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2013,YR2013,65.84114075,65.03670502
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2014,YR2014,73.06436157,64.6207428
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2015,YR2015,77.1138382,70.24576569
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2016,YR2016,81.60643768,72.29767609
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2017,YR2017,82.21589661,76.20529938
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2018,YR2018,79.39141083,79.07404327
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2019,YR2019,77.97201538,80.3475647
"Jawa Barat, Prop.","Karawang, Kab.",ID.JR.KA,2020,YR2020,83.56328583,83.77365112
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2011,YR2011,51.50397,79.15864
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2012,YR2012,61.7,84.01
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2013,YR2013,53.12605667,88.08366394
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2014,YR2014,57.38772583,88.44290161
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2015,YR2015,60.74492264,88.45726013
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2016,YR2016,61.87125015,89.65506744
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2017,YR2017,68.39201355,82.44488525
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2018,YR2018,76.04684448,85.01794434
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2019,YR2019,66.36190796,88.90949249
"Jawa Barat, Prop.","Kuningan, Kab.",ID.JR.KU,2020,YR2020,74.86239624,87.42106628
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2011,YR2011,60.01431,69.32159
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2012,YR2012,63.51,65.31
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2013,YR2013,70.42766571,71.46104431
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2014,YR2014,65.2854538,74.36921692
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2015,YR2015,63.94260406,75.91801453
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2016,YR2016,75.28472137,77.77416229
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2017,YR2017,70.13031006,74.68299866
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2018,YR2018,76.14762115,78.17507935
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2019,YR2019,77.15679169,86.08001709
"Jawa Barat, Prop.","Majalengka, Kab.",ID.JR.MA,2020,YR2020,79.66733551,84.26888275
"Jawa Barat, Prop.","Pangandaran, Kab.",ID.JR.PN,2011,YR2011,,
